DCEanCode,Supplier Primary EAN,Supplier Despatch Point,Vendor Code,DocDate,DocumentType,SupplierDocumentNo,StoreCode,StoreName,StoreEanCode,DocumentAmountExcl,DocumentAmountIncl,DiscountAmountExcl,DiscountAmountIncl,VatAmountPayable,NetAmountIncl,PaymentNumber
6001008000041,6004930015367, ,005187,03/07/2016,CR,9013093633,10355,MARBLE HALL SUPERSPAR,6001008500152,-1624.51,-1851.94,-48.74,-55.56,-220.61,-1796.38,296745
6001008000041,6004930015367, ,005187,05/07/2016,INV,9013141466,30304,MNANDI SPAR,6001008502781,189.54,216.08,5.69,6.49,25.74,209.59,296745
6001008000041,6004930015367, ,005187,04/07/2016,INV,9013122275,30931,STAR TRADING SAVEMOR,6001008510076,586.07,668.12,17.58,20.04,79.59,648.08,296745
6001008000041,6004930015367, ,005187,09/07/2016,INV,9013191095,30948,FLORA PARK SPAR,6001008510229,2081.76,2373.21,62.45,71.19,282.71,2302.02,296745
6001008000041,6004930015367, ,005187,03/07/2016,CR,9013093807,30854,WOODHILL SPAR,6001008509322,-505.23,-575.96,-15.16,-17.28,-68.61,-558.68,296745
6001008000041,6004930015367, ,005187,07/07/2016,CR,9013162538,30956,ZAMBEZI SUPERSPAR,6001008510298,-453.54,-517.04,-13.61,-15.52,-61.59,-501.52,296745
6001008000041,6004930015367, ,005187,03/07/2016,CR,9013091392,30794,CLUBVIEW SPAR,6001008508738,-336.96,-384.13,-10.11,-11.53,-45.75,-372.60,296745
6001008000041,6004930015367, ,005187,03/07/2016,CR,9013093548,30244,GROENKLOOF SPAR,6001008502187,-1411.30,-1608.88,-42.34,-48.27,-191.65,-1560.61,296745
6001008000041,6004930015367, ,005187,04/07/2016,INV,9013123505,30273,VALHALLA SPAR,6001008502477,757.61,863.67,22.73,25.91,102.88,837.76,296745
6001008000041,6004930015367, ,005187,05/07/2016,INV,9013141408,30460,GABY'S KWIKSPAR,6001008504396,662.15,754.85,19.86,22.64,89.92,732.21,296745
6001008000041,6004930015367, ,005187,03/07/2016,CR,9013089629,30724,MARAPYANE SPAR,6001008508028,-294.45,-335.67,-8.83,-10.07,-39.98,-325.60,296745
6001008000041,6004930015367, ,005187,04/07/2016,INV,9013123509,30222,LES MARAIS SPAR,6001008501968,641.08,730.83,19.23,21.92,87.06,708.91,296745
6001008000041,6004930015367, ,005187,07/07/2016,CR,9013162688,30324,COLUMBA KWIKSPAR,6001008503009,-115.80,-132.01,-3.47,-3.96,-15.72,-128.05,296745
6001008000041,6004930015367, ,005187,04/07/2016,INV,9013123523,30300,SAFI SPAR,6001008502743,239.99,273.59,7.20,8.21,32.59,265.38,296745
